id;cp;pop;address;city;automate_24_24;timetable;fuel;shortage;update;price_gazole;price_sp95;price_sp98;price_gplc;price_e10;price_e85;services;brand;name;geo_point
94400003;94400;R;159 Avenue Rouget de l'Isle;VITRY-SUR-SEINE;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;SP95;2024-01-26T10:06:00+00:00;0.0018080000000000001;;0.001921;;0.001841;;;Esso Express;ESSO ROUGET DE L'ISLE;48.78161, 2.39454
94600005;94600;R;36 Avenue de Lugo;CHOISY-LE-ROI;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,E10,SP98;E85,GPLc,E10,SP98,Gazole,SP95;2024-01-26T12:13:00+00:00;0.001759;0.001799;0.001839;;0.001779;;Laverie,Relais colis,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Automate CB 24,24,DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE CHOISY LE ROI;48.7720820916, 2.40904245847
95150002;95150;R;180 Rue d'Herblay;TAVERNY;;;Gazole,SP95,SP98;E10,E85,GPLc;2024-01-26T06:33:19+00:00;0.001799;0.001858;0.001898;;;;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de pétrole lampant;Carrefour Market;Carrefour Market;49.0159409245, 2.20719526702
95170001;95170;R;28 Avenue de la Division Leclerc;DEUIL-LA-BARRE;Oui;"{""Dimanche"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole,E10,SP98;;2024-01-26T12:05:00+00:00;0.001909;;0.002049;;0.001929;;Toilettes publiques,Relais colis,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation,entretien,Vente de gaz domestique (Butane, Propane);BP;BP DEUIL LA BARRE AV. PARIS;48.96829, 2.31584
95370003;95370;R;211 Boulevard de Pontoise;MONTIGNY-LES-CORMEILLES;Non;"{""Dimanche"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Jeudi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Vendredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole,E10,SP98;;2024-01-26T12:05:00+00:00;0.001879;;0.002019;;0.001899;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Automate CB 24,24;BP;BP MONTIGNY LES CORMEILLES;48.99151, 2.18185
77610002;77610;R;Rue Bertaux;FONTENAY-TRÉSIGNY;Non;"{""Dimanche"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Jeudi"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Lundi"": {""ouvert"": 0}, ""Mardi"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Mercredi"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Samedi"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Vendredi"": {""fermeture"": ""12.20"", ""ouvert"": 1, ""ouverture"": ""09.00""}}";Gazole;SP95;2024-01-25T07:18:45+00:00;0.001747;;0.00184;;0.001759;;Vente de pétrole lampant,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Automate CB 24,24,DAB (Distributeur automatique de billets);Intermarché;SAS FONTENAL;48.70971, 2.85899
77650001;77650;R;RUE DE LA CROIX BROUILLARD;LONGUEVILLE;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";Gazole,E10,SP98;SP95,GPLc;2024-01-26T13:44:11+00:00;0.001759;;0.001869;;0.001789;0.000848;Boutique alimentaire,Vente de fioul domestique,Vente de pétrole lampant,Location de véhicule,Vente de gaz domestique (Butane, Propane),Automate CB 24,24;Ecomarché;SA HEPTA;48.521382137, 3.23262415523
77680003;77680;R;ROUTE D'OZOIR;ROISSY-EN-BRIE;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";SP95,E10,SP98;;2024-01-26T07:03:40+00:00;0.00177;0.00183;0.001878;0.000959;0.0017800000000000001;;Laverie,Station de gonflage,DAB (Distributeur automatique de billets);Système U;SUPER U ROISSY EN BRIE;48.79418, 2.6525
78170006;78170;R;24 Avenue de la Jonchère;LA CELLE-SAINT-CLOUD;Oui;"{""Dimanche"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole;;2024-01-26T11:55:00+00:00;0.001889;;0.002019;;0.001899;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane);BP;BP LA CELLE ST CLOUD;48.85743, 2.14492
78190008;78190;R;Route de Trappes LA BOISSIERE RN 10;TRAPPES;Oui;"{""Dimanche"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole,E10,SP98;;2024-01-26T12:05:00+00:00;0.001889;;0.002029;;0.001909;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Vente de gaz domestique (Butane, Propane);BP;BP TRAPPES SNCF;48.77087, 2.0191
78360001;78360;R;280 Avenue Gabriel Péri;MONTESSON;Non;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Lundi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.29""}, ""Mardi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Mercredi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Samedi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Vendredi"": {""fermeture"": ""21.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}}";SP98;GPLc,SP95;2024-01-26T08:44:16+00:00;0.001795;;0.001913;;0.0018369999999999999;0.000955;Toilettes publiques,Relais colis,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Station de gonflage,Location de véhicule,Piste poids lourds,Lavage automatique,Espace bébé,Services réparation,entretien,Vente de gaz domestique (Butane, Propane),Wifi,Automate CB 24,24,DAB (Distributeur automatique de billets);Carrefour;CARREFOUR MONTESSON;48.9296348658, 2.14450258885
78680002;78680;R;30 Avenue du Professeur Emile SERGENT;ÉPÔNE;Oui;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Lundi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mardi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mercredi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Samedi"": {""fermeture"": ""13.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Vendredi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.00""}}";Gazole,E10,SP98;E85,GPLc,SP95;2024-01-26T06:00:00+00:00;0.001875;;0.0019890000000000003;;0.001879;;Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Services réparation,entretien,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants;Total;SARL POMMIER BENOIT FILS;48.9581086869, 1.8120076871
91160006;91160;R;Avenue de la Division Leclerc N20;BALLAINVILLIERS;Oui;"{""Dimanche"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole,E10,SP98;;2024-01-26T11:15:00+00:00;0.001909;;0.002039;;0.0019190000000000001;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique;BP;BP BALLAINVILLIERS;48.67883, 2.28329
91250004;91250;R;183 Route de Melun;SAINTRY-SUR-SEINE;Non;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""12.00"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Lundi"": {""fermeture"": ""12.00"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Mardi"": {""fermeture"": ""12.00"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Mercredi"": {""fermeture"": ""12.00"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Samedi"": {""ouvert"": 0}, ""Vendredi"": {""fermeture"": ""12.00"", ""ouvert"": 1, ""ouverture"": ""08.30""}}";Gazole,E10,SP98;SP95,E85,SP95,E85,GPLc;2024-01-26T08:01:55+00:00;0.001866;;0.001986;;0.0018759999999999998;;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Services réparation,entretien,Vente de gaz domestique (Butane, Propane),Automate CB 24,24;Total;EOR SAINTRY GGE DES BROSS;48.5935187314, 2.50267294424
94440001;94440;R;Rue d'Yerres;VILLECRESNES;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,SP98;E85,GPLc;2024-01-24T23:00:00+00:00;0.001899;0.001939;0.0019790000000000003;;0.001899;;Vente de fioul domestique,DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE VILLECRESNES;48.7209, 2.52516
77130003;77130;R;RN 105;FORGES;Non;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Lundi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mardi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mercredi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Samedi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Vendredi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}}";E10,SP98;SP95,E85,GPLc;2024-01-25T13:43:14+00:00;0.0018859999999999999;;0.00199;;0.001885;;Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Services réparation,entretien,Automate CB 24,24;Total;STATION TOTAL RELAIS DE FORGES;48.40158, 2.93639
77200001;77200;R;11 Rue de Paris;TORCY;Non;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Lundi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Mardi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Mercredi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Samedi"": {""fermeture"": ""18.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Vendredi"": {""fermeture"": ""19.30"", ""ouvert"": 1, ""ouverture"": ""07.30""}}";E10,SP98;E85,GPLc,SP95;2024-01-26T06:29:46+00:00;0.001877;;0.00199;;0.001882;;Toilettes publiques,Station de gonflage,Services réparation,entretien,Automate CB 24,24;Total;GARAGE OJA SA;48.85076, 2.65583
77310006;77310;R;Rue des Bordes;SAINT-FARGEAU-PONTHIERRY;;;Gazole;;2024-01-26T12:05:00+00:00;0.001889;;0.001999;;0.001899;;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane);BP;BP ST FARGEAU PONTHIERRY;48.53167, 2.53511
77580001;77580;R;26 Avenue Charles de Gaulle;CRÉCY-LA-CHAPELLE;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";SP95,SP98;E85,GPLc,E10;2024-01-05T15:24:49+00:00;0.001849;0.0019190000000000001;0.0019690000000000003;;;;Station de gonflage,Carburant additivé,Vente d'additifs carburants,Automate CB 24,24,DAB (Distributeur automatique de billets);Indépendant sans enseigne;STATION DES BAULNES SARL;48.85967, 2.90813
77720002;77720;R;les Chaumes RN 19;MORMANT;;;E10;SP98,E85,GPLc;2024-01-24T07:32:34+00:00;0.001789;0.0018189999999999999;;;0.0018089999999999998;;Toilettes publiques,Vente de fioul domestique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE MORMANT;48.6084, 2.89009
78910001;78910;R;Route de Béhoust;ORGERUS;Oui;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""ouvert"": 0}, ""Lundi"": {""ouvert"": 0}, ""Mardi"": {""ouvert"": 0}, ""Mercredi"": {""ouvert"": 0}, ""Samedi"": {""ouvert"": 0}, ""Vendredi"": {""ouvert"": 0}}";E10,SP98;SP95,E85,GPLc;2024-01-18T11:54:14+00:00;0.001758;;0.001909;;0.0017729999999999998;;Vente de gaz domestique (Butane, Propane);Simply Market;SIMPLY MARKET;48.83434, 1.70845
91420002;91420;R;RUE DE SAVIGNY;MORANGIS;Non;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Lundi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Mardi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Mercredi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}, ""Samedi"": {""ouvert"": 0}, ""Vendredi"": {""fermeture"": ""18.00"", ""ouvert"": 1, ""ouverture"": ""07.30""}}";Gazole,SP95,SP98;E85,GPLc,E10;2024-01-16T07:20:04+00:00;0.00189;0.00195;0.00198;;;;Relais colis,Boutique alimentaire,Carburant additivé,Automate CB 24,24;Elan;Sarl STATION RICHARD;48.69349, 2.33736
91520001;91520;R;22 Avenue d'Arpajon;ÉGLY;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";E10,SP98;GPLc,SP95;2024-01-26T06:51:10+00:00;0.001745;;0.001849;;0.001769;0.000848;Laverie,Station de gonflage,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE EGLY;48.5819769973, 2.23096785587
45330001;45330;R;17 Rue Adolphe Cochery;MALESHERBES;Oui;"{""Dimanche"": {""fermeture"": ""12.30"", ""ouvert"": 1, ""ouverture"": ""08.30""}, ""Jeudi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Lundi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mardi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mercredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Samedi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}}";E10,SP98;E85,GPLc,SP95;2024-01-26T06:17:00+00:00;0.0018360000000000002;;0.00199;;0.001881;;Toilettes publiques,Douches,Relais colis,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation,entretien;Total;SARL GARAGE THOMAS;48.2985, 2.41846
91800005;91800;R;Centre Commercial Val d'Yerres 2;BOUSSY-SAINT-ANTOINE;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";E85,GPLc,E10,SP98;SP95;2024-01-24T14:56:40+00:00;0.0017809999999999998;;0.0018720000000000002;0.000987;0.001814;0.0009509999999999999;Station de gonflage,Lavage automatique,Lavage manuel,Automate CB 24,24;CORA;CORA Val d'Yerres;48.68325, 2.53431
92300004;75017;R;2/10 BLD FORT DE VAUX;PARIS;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";E85,E10,SP98;GPLc,SP95;2024-01-26T10:00:13+00:00;0.001789;;0.001889;;0.001815;0.000889;Vente de gaz domestique (Butane, Propane),Automate CB 24,24;Leclerc;LEVALLOIS DISTRIBUTION;48.8933037198, 2.30210257477
93140002;93140;R;108 Avenue Gallieni;BONDY;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;SP95;2024-01-26T10:06:00+00:00;0.001806;;0.001905;;0.001825;;;Esso Express;ESSO BONDY;48.90573, 2.48098
93290003;93290;R;AV GILBERT BERGER;TREMBLAY-EN-FRANCE;;;E10;E85,GPLc,SP98;2024-01-26T10:46:45+00:00;0.0017980000000000001;0.001853;;;0.0018160000000000001;;Carburant additivé,Lavage manuel,DAB (Distributeur automatique de billets);Carrefour Market;Carrefour Market;48.9467460327, 2.57048818541
93800005;93800;R;159 Route de Saint-Leu;EPINAY SUR SEINE;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E85,E10,SP98;SP95,GPLc;2024-01-26T10:18:00+00:00;0.0017569999999999999;;0.0018520000000000001;;0.001772;0.000859;Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Leclerc;EPINAY EXPLOITATION;48.95429, 2.33477
94100005;94100;R;57, Rue Delenue;SAINT-MAUR-DES-FOSSÉS;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";SP98;GPLc,E85,SP95;2024-01-26T06:01:41+00:00;0.001824;;0.001913;;0.001843;;Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Vente de gaz domestique (Butane, Propane);Carrefour Market;Carrefour Market;48.8020361992, 2.48695114752
94651002;94651;R;334 THAIS SUD C.C Belle Epine;THIAIS;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;;2024-01-26T12:05:00+00:00;0.001889;;0.002019;0.001089;0.001899;0.000989;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Services réparation,entretien,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);BP;BP THIAIS SUD SPEEDY;48.75991, 2.39914
95137001;95130;R;362 Rue du Général Leclerc;FRANCONVILLE;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";E85,E10,SP98;GPLc;2024-01-25T06:50:30+00:00;0.0017549999999999998;0.001805;0.001839;;0.0017649999999999999;0.0008950000000000001;Toilettes publiques,Relais colis,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Bar,Vente de fioul domestique,Station de gonflage,Location de véhicule,Vente de gaz domestique (Butane, Propane),Bornes électriques,Vente d'additifs carburants,Wifi,Automate CB 24,24,DAB (Distributeur automatique de billets);Leclerc;FRANCONDIS;48.9868629699, 2.21813619218
95290001;95290;R;BOULEVARD TILSIT;L'ISLE-ADAM;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";GPLc,E10,SP98;SP95;2024-01-26T09:11:43+00:00;0.001774;;0.001891;0.000909;0.001805;0.000966;Vente de gaz domestique (Butane, Propane),Automate CB 24,24,DAB (Distributeur automatique de billets);Carrefour;CARREFOUR L ISLE ADAM;49.1236550919, 2.24847878103
95380002;95380;R;145 Rue de Paris;LOUVRES;;;SP98;SP95,E85,GPLc;2024-01-23T15:22:42+00:00;0.0018839999999999998;;0.001994;;0.0019219999999999999;;Toilettes publiques,Carburant additivé,Piste poids lourds,Vente de gaz domestique (Butane, Propane);Avia;GARAGE DU MOULIN;49.04806137, 2.50257751834
77100009;77100;R;Rue Georges Claude;MEAUX;;;SP98;GPLc,SP95;2024-01-25T07:02:34+00:00;0.001766;;0.0018720000000000002;;0.001772;0.0008990000000000001;Boutique alimentaire,Boutique non alimentaire,Vente de gaz domestique (Butane, Propane);Leclerc;SODIMEAUX;48.95848, 2.9173
